measurement_ID,plate_ID,timepoint,wavelength,well,value_ID,well_type,Compound,Concentration,OD
gradient_495,gradient,T1,495,L18,gradient_495.L18,Control,DMSO,5,0.5049
gradient_495,gradient,T1,495,L19,gradient_495.L19,Control,DMSO,5,0.6576
gradient_495,gradient,T1,495,L20,gradient_495.L20,Control,DMSO,5,0.6206
gradient_495,gradient,T1,495,L21,gradient_495.L21,Control,DMSO,5,0.7667
gradient_495,gradient,T1,495,L22,gradient_495.L22,Control,DMSO,5,0.4313
gradient_495,gradient,T1,495,L23,gradient_495.L23,Experimental,WB 64,1.66666666666667,0.3435
gradient_495,gradient,T1,495,L24,gradient_495.L24,NA,NA,NA,0.2411
gradient_495,gradient,T1,495,M01,gradient_495.M01,NA,NA,NA,0.2778
gradient_495,gradient,T1,495,M02,gradient_495.M02,Control,DMSO,5,0.244
gradient_495,gradient,T1,495,M03,gradient_495.M03,Control,DMSO,5,0.3121
gradient_495,gradient,T1,495,M04,gradient_495.M04,Control,DMSO,5,0.3717
gradient_495,gradient,T1,495,M05,gradient_495.M05,Control,DMSO,5,0.3865
gradient_495,gradient,T1,495,M06,gradient_495.M06,Control,DMSO,5,0.2771
gradient_495,gradient,T1,495,M07,gradient_495.M07,Experimental,RIBOFLAVIN,6.66666666666667,0.0902
gradient_495,gradient,T1,495,M08,gradient_495.M08,Control,DMSO,5,0.442
gradient_495,gradient,T1,495,M09,gradient_495.M09,Control,DMSO,5,0.251
gradient_495,gradient,T1,495,M10,gradient_495.M10,Control,DMSO,5,0.3195
gradient_495,gradient,T1,495,M11,gradient_495.M11,Control,DMSO,5,0.287
gradient_495,gradient,T1,495,M12,gradient_495.M12,Control,DMSO,5,0.4143
gradient_495,gradient,T1,495,M13,gradient_495.M13,Control,DMSO,5,0.5069
gradient_495,gradient,T1,495,M14,gradient_495.M14,Experimental,Hydrastinine hydrochloride,3.33333333333333,0.5103
gradient_495,gradient,T1,495,M15,gradient_495.M15,Experimental,COUMOPHOS,6.66666666666667,0.3638
gradient_495,gradient,T1,495,M16,gradient_495.M16,Control,DMSO,5,0.5333
gradient_495,gradient,T1,495,M17,gradient_495.M17,Experimental,Bicuculline (+),1.66666666666667,0.5294
gradient_495,gradient,T1,495,M18,gradient_495.M18,Control,DMSO,5,0.3857
gradient_495,gradient,T1,495,M19,gradient_495.M19,Control,DMSO,5,0.3059
gradient_495,gradient,T1,495,M20,gradient_495.M20,Control,DMSO,5,0.4654
gradient_495,gradient,T1,495,M21,gradient_495.M21,Experimental,THIMEROSAL,1.66666666666667,0.0716
gradient_495,gradient,T1,495,M22,gradient_495.M22,Experimental,Remerine HCl,6.66666666666667,0.14
gradient_495,gradient,T1,495,M23,gradient_495.M23,Control,DMSO,5,0.3527
gradient_495,gradient,T1,495,M24,gradient_495.M24,NA,NA,NA,0.3749
gradient_495,gradient,T1,495,N01,gradient_495.N01,NA,NA,NA,0.2433
gradient_495,gradient,T1,495,N02,gradient_495.N02,Experimental,Tunicamycin B,5,0.093
gradient_495,gradient,T1,495,N03,gradient_495.N03,Experimental,Bicuculline (+),5,0.3084
gradient_495,gradient,T1,495,N04,gradient_495.N04,Control,DMSO,5,0.2842
gradient_495,gradient,T1,495,N05,gradient_495.N05,Experimental,IRIDIN,1.66666666666667,0.5924
gradient_495,gradient,T1,495,N06,gradient_495.N06,Control,DMSO,5,0.298
gradient_495,gradient,T1,495,N07,gradient_495.N07,Experimental,Tunicamycin B,6.66666666666667,0.1166
gradient_495,gradient,T1,495,N08,gradient_495.N08,Control,DMSO,5,0.6276
gradient_495,gradient,T1,495,N09,gradient_495.N09,Control,DMSO,5,0.3892
gradient_495,gradient,T1,495,N10,gradient_495.N10,Experimental,GENTIAN VIOLET,1.66666666666667,0.229
gradient_495,gradient,T1,495,N11,gradient_495.N11,Experimental,DL-alpha-Methyl-p-tyrosine,6.66666666666667,0.437
gradient_495,gradient,T1,495,N12,gradient_495.N12,Control,DMSO,5,0.3448
gradient_495,gradient,T1,495,N13,gradient_495.N13,Control,DMSO,5,0.7309
gradient_495,gradient,T1,495,N14,gradient_495.N14,Experimental,THIMEROSAL,5,0.0665
gradient_495,gradient,T1,495,N15,gradient_495.N15,Control,DMSO,5,0.4611
gradient_495,gradient,T1,495,N16,gradient_495.N16,Control,DMSO,5,0.4671
gradient_495,gradient,T1,495,N17,gradient_495.N17,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,5,0.2615
gradient_495,gradient,T1,495,N18,gradient_495.N18,Control,DMSO,5,0.3988
gradient_495,gradient,T1,495,N19,gradient_495.N19,Control,DMSO,5,0.4153
gradient_495,gradient,T1,495,N20,gradient_495.N20,Experimental,Remerine HCl,3.33333333333333,0.2813
gradient_495,gradient,T1,495,N21,gradient_495.N21,Control,DMSO,5,0.6434
gradient_495,gradient,T1,495,N22,gradient_495.N22,Control,DMSO,5,0.3032
gradient_495,gradient,T1,495,N23,gradient_495.N23,Control,DMSO,5,0.3372
gradient_495,gradient,T1,495,N24,gradient_495.N24,NA,NA,NA,0.3505
gradient_495,gradient,T1,495,O01,gradient_495.O01,NA,NA,NA,0.21
gradient_495,gradient,T1,495,O02,gradient_495.O02,Control,DMSO,5,0.2331
gradient_495,gradient,T1,495,O03,gradient_495.O03,Experimental,COUMOPHOS,3.33333333333333,0.1712
gradient_495,gradient,T1,495,O04,gradient_495.O04,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,1.66666666666667,0.2176
gradient_495,gradient,T1,495,O05,gradient_495.O05,Control,DMSO,5,0.2297
gradient_495,gradient,T1,495,O06,gradient_495.O06,Control,DMSO,5,0.3623
gradient_495,gradient,T1,495,O07,gradient_495.O07,Experimental,BICUCULLINE (+),3.33333333333333,0.2788
gradient_495,gradient,T1,495,O08,gradient_495.O08,Experimental,Disulfiram,3.33333333333333,0.1036
gradient_495,gradient,T1,495,O09,gradient_495.O09,Control,DMSO,5,0.4206
gradient_495,gradient,T1,495,O10,gradient_495.O10,Control,DMSO,5,0.2863
gradient_495,gradient,T1,495,O11,gradient_495.O11,Control,DMSO,5,0.3377
gradient_495,gradient,T1,495,O12,gradient_495.O12,Experimental,Disulfiram,5,0.083
gradient_495,gradient,T1,495,O13,gradient_495.O13,Control,DMSO,5,0.3745
gradient_495,gradient,T1,495,O14,gradient_495.O14,Control,DMSO,5,0.3096
gradient_495,gradient,T1,495,O15,gradient_495.O15,Control,DMSO,5,0.4216
gradient_495,gradient,T1,495,O16,gradient_495.O16,Control,DMSO,5,0.3667
gradient_495,gradient,T1,495,O17,gradient_495.O17,Control,DMSO,5,0.313
gradient_495,gradient,T1,495,O18,gradient_495.O18,Experimental,RIBOFLAVIN,1.66666666666667,0.3038
gradient_495,gradient,T1,495,O19,gradient_495.O19,Control,DMSO,5,0.2842
gradient_495,gradient,T1,495,O20,gradient_495.O20,Experimental,IRIDIN,6.66666666666667,0.318
gradient_495,gradient,T1,495,O21,gradient_495.O21,Control,DMSO,5,0.3161
gradient_495,gradient,T1,495,O22,gradient_495.O22,Control,DMSO,5,0.2956
gradient_495,gradient,T1,495,O23,gradient_495.O23,Experimental,IRIDIN,3.33333333333333,0.2168
gradient_495,gradient,T1,495,O24,gradient_495.O24,NA,NA,NA,0.2762
gradient_495,gradient,T1,495,P01,gradient_495.P01,NA,NA,NA,0.2065
gradient_495,gradient,T1,495,P02,gradient_495.P02,NA,NA,NA,0.2033
gradient_495,gradient,T1,495,P03,gradient_495.P03,NA,NA,NA,0.2052
gradient_495,gradient,T1,495,P04,gradient_495.P04,NA,NA,NA,0.3179
gradient_495,gradient,T1,495,P05,gradient_495.P05,NA,NA,NA,0.2801
gradient_495,gradient,T1,495,P06,gradient_495.P06,NA,NA,NA,0.2463
gradient_495,gradient,T1,495,P07,gradient_495.P07,NA,NA,NA,0.2499
gradient_495,gradient,T1,495,P08,gradient_495.P08,NA,NA,NA,0.4032
gradient_495,gradient,T1,495,P09,gradient_495.P09,NA,NA,NA,0.4291
gradient_495,gradient,T1,495,P10,gradient_495.P10,NA,NA,NA,0.3402
gradient_495,gradient,T1,495,P11,gradient_495.P11,NA,NA,NA,0.2989
gradient_495,gradient,T1,495,P12,gradient_495.P12,NA,NA,NA,0.3087
gradient_495,gradient,T1,495,P13,gradient_495.P13,NA,NA,NA,0.2776
gradient_495,gradient,T1,495,P14,gradient_495.P14,NA,NA,NA,0.4318
gradient_495,gradient,T1,495,P15,gradient_495.P15,NA,NA,NA,0.4201
gradient_495,gradient,T1,495,P16,gradient_495.P16,NA,NA,NA,0.4687
gradient_495,gradient,T1,495,P17,gradient_495.P17,NA,NA,NA,0.2877
gradient_495,gradient,T1,495,P18,gradient_495.P18,NA,NA,NA,0.3084
gradient_495,gradient,T1,495,P19,gradient_495.P19,NA,NA,NA,0.3601
gradient_495,gradient,T1,495,P20,gradient_495.P20,NA,NA,NA,0.2546
gradient_495,gradient,T1,495,P21,gradient_495.P21,NA,NA,NA,0.4729
gradient_495,gradient,T1,495,P22,gradient_495.P22,NA,NA,NA,0.2453
gradient_495,gradient,T1,495,P23,gradient_495.P23,NA,NA,NA,0.2484
gradient_495,gradient,T1,495,P24,gradient_495.P24,NA,NA,NA,0.2502
gradient_495,gradient,T2,495,A01,gradient_495.A01,NA,NA,NA,0.5899
gradient_495,gradient,T2,495,A02,gradient_495.A02,NA,NA,NA,0.824
gradient_495,gradient,T2,495,A03,gradient_495.A03,NA,NA,NA,0.9341
gradient_495,gradient,T2,495,A04,gradient_495.A04,NA,NA,NA,1.0769
gradient_495,gradient,T2,495,A05,gradient_495.A05,NA,NA,NA,1.0696
gradient_495,gradient,T2,495,A06,gradient_495.A06,NA,NA,NA,1.0539
gradient_495,gradient,T2,495,A07,gradient_495.A07,NA,NA,NA,1.1734
gradient_495,gradient,T2,495,A08,gradient_495.A08,NA,NA,NA,1.0818
gradient_495,gradient,T2,495,A09,gradient_495.A09,NA,NA,NA,0.6561
gradient_495,gradient,T2,495,A10,gradient_495.A10,NA,NA,NA,0.328
gradient_495,gradient,T2,495,A11,gradient_495.A11,NA,NA,NA,0.3782
gradient_495,gradient,T2,495,A12,gradient_495.A12,NA,NA,NA,0.395
gradient_495,gradient,T2,495,A13,gradient_495.A13,NA,NA,NA,0.3868
gradient_495,gradient,T2,495,A14,gradient_495.A14,NA,NA,NA,0.4651
gradient_495,gradient,T2,495,A15,gradient_495.A15,NA,NA,NA,0.4386
gradient_495,gradient,T2,495,A16,gradient_495.A16,NA,NA,NA,0.4155
gradient_495,gradient,T2,495,A17,gradient_495.A17,NA,NA,NA,0.514
gradient_495,gradient,T2,495,A18,gradient_495.A18,NA,NA,NA,0.2996
gradient_495,gradient,T2,495,A19,gradient_495.A19,NA,NA,NA,0.5016
gradient_495,gradient,T2,495,A20,gradient_495.A20,NA,NA,NA,0.5571
gradient_495,gradient,T2,495,A21,gradient_495.A21,NA,NA,NA,0.6398
gradient_495,gradient,T2,495,A22,gradient_495.A22,NA,NA,NA,0.4261
gradient_495,gradient,T2,495,A23,gradient_495.A23,NA,NA,NA,0.6756
gradient_495,gradient,T2,495,A24,gradient_495.A24,NA,NA,NA,0.3841
gradient_495,gradient,T2,495,B01,gradient_495.B01,NA,NA,NA,0.4802
gradient_495,gradient,T2,495,B02,gradient_495.B02,Control,DMSO,5,0.4511
gradient_495,gradient,T2,495,B03,gradient_495.B03,Experimental,PHENYLMERCURIC ACETATE,5,0.2196
gradient_495,gradient,T2,495,B04,gradient_495.B04,Experimental,Hydrastinine hydrochloride,1.66666666666667,0.9599
gradient_495,gradient,T2,495,B05,gradient_495.B05,Control,DMSO,5,1.1075
gradient_495,gradient,T2,495,B06,gradient_495.B06,Control,DMSO,5,0.859
gradient_495,gradient,T2,495,B07,gradient_495.B07,Control,DMSO,5,0.8208
gradient_495,gradient,T2,495,B08,gradient_495.B08,Control,DMSO,5,0.7414
gradient_495,gradient,T2,495,B09,gradient_495.B09,Control,DMSO,5,0.9179
gradient_495,gradient,T2,495,B10,gradient_495.B10,Control,DMSO,5,0.9049
gradient_495,gradient,T2,495,B11,gradient_495.B11,Control,DMSO,5,0.8046
gradient_495,gradient,T2,495,B12,gradient_495.B12,Control,DMSO,5,1.083
gradient_495,gradient,T2,495,B13,gradient_495.B13,Experimental,Remerine HCl,5,0.3047
gradient_495,gradient,T2,495,B14,gradient_495.B14,Control,DMSO,5,0.4341
gradient_495,gradient,T2,495,B15,gradient_495.B15,Experimental,COUMOPHOS,5,0.6881
gradient_495,gradient,T2,495,B16,gradient_495.B16,Control,DMSO,5,0.5184
gradient_495,gradient,T2,495,B17,gradient_495.B17,Control,DMSO,5,0.682
gradient_495,gradient,T2,495,B18,gradient_495.B18,Experimental,PHENYLMERCURIC ACETATE,1.66666666666667,0.1061
gradient_495,gradient,T2,495,B19,gradient_495.B19,Experimental,Remerine HCl,1.66666666666667,0.2577
gradient_495,gradient,T2,495,B20,gradient_495.B20,Experimental,Riboflavine,5,0.2866
gradient_495,gradient,T2,495,B21,gradient_495.B21,Experimental,Bicuculline (+),3.33333333333333,0.5574
gradient_495,gradient,T2,495,B22,gradient_495.B22,Control,DMSO,5,0.4511
gradient_495,gradient,T2,495,B23,gradient_495.B23,Control,DMSO,5,0.5204
gradient_495,gradient,T2,495,B24,gradient_495.B24,NA,NA,NA,0.4209
gradient_495,gradient,T2,495,C01,gradient_495.C01,NA,NA,NA,0.4028
gradient_495,gradient,T2,495,C02,gradient_495.C02,Experimental,Tetraethylthiuram disulfide,3.33333333333333,0.3214
gradient_495,gradient,T2,495,C03,gradient_495.C03,Control,DMSO,5,0.7539
gradient_495,gradient,T2,495,C04,gradient_495.C04,Control,DMSO,5,0.8494
gradient_495,gradient,T2,495,C05,gradient_495.C05,Experimental,Pifithrin-mu,6.66666666666667,0.5762
gradient_495,gradient,T2,495,C06,gradient_495.C06,Experimental,Gliotoxin,1.66666666666667,0.3136
gradient_495,gradient,T2,495,C07,gradient_495.C07,Experimental,Riboflavine,3.33333333333333,0.515
gradient_495,gradient,T2,495,C08,gradient_495.C08,Control,DMSO,5,1.1116
gradient_495,gradient,T2,495,C09,gradient_495.C09,Experimental,Tetraethylthiuram disulfide,5,0.1613
gradient_495,gradient,T2,495,C10,gradient_495.C10,Experimental,BICUCULLINE (+),1.66666666666667,0.3098
gradient_495,gradient,T2,495,C11,gradient_495.C11,Control,DMSO,5,0.2641
gradient_495,gradient,T2,495,C12,gradient_495.C12,Experimental,HYDRASTININE HYDROCHLORIDE,1.66666666666667,0.2496
gradient_495,gradient,T2,495,C13,gradient_495.C13,Control,DMSO,5,0.6558
gradient_495,gradient,T2,495,C14,gradient_495.C14,Experimental,WB 64,5,0.8088
gradient_495,gradient,T2,495,C15,gradient_495.C15,Control,DMSO,5,0.3128
gradient_495,gradient,T2,495,C16,gradient_495.C16,Experimental,Tetraethylthiuram disulfide,6.66666666666667,0.1389
gradient_495,gradient,T2,495,C17,gradient_495.C17,Experimental,HYDRASTININE HYDROCHLORIDE,6.66666666666667,0.3382
gradient_495,gradient,T2,495,C18,gradient_495.C18,Control,DMSO,5,0.3861
gradient_495,gradient,T2,495,C19,gradient_495.C19,Control,DMSO,5,0.4475
gradient_495,gradient,T2,495,C20,gradient_495.C20,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,3.33333333333333,0.299
gradient_495,gradient,T2,495,C21,gradient_495.C21,Control,DMSO,5,0.465
gradient_495,gradient,T2,495,C22,gradient_495.C22,Control,DMSO,5,0.4082
gradient_495,gradient,T2,495,C23,gradient_495.C23,Experimental,GOSSYPETIN,6.66666666666667,0.2944
gradient_495,gradient,T2,495,C24,gradient_495.C24,NA,NA,NA,0.2848
gradient_495,gradient,T2,495,D01,gradient_495.D01,NA,NA,NA,0.4215
gradient_495,gradient,T2,495,D02,gradient_495.D02,Control,DMSO,5,0.4831
gradient_495,gradient,T2,495,D03,gradient_495.D03,Control,DMSO,5,0.7245
gradient_495,gradient,T2,495,D04,gradient_495.D04,Control,DMSO,5,0.7337
gradient_495,gradient,T2,495,D05,gradient_495.D05,Control,DMSO,5,1.154
gradient_495,gradient,T2,495,D06,gradient_495.D06,Control,DMSO,5,0.6351
gradient_495,gradient,T2,495,D07,gradient_495.D07,Control,DMSO,5,0.5243
gradient_495,gradient,T2,495,D08,gradient_495.D08,Control,DMSO,5,1.3236
gradient_495,gradient,T2,495,D09,gradient_495.D09,Experimental,GOSSYPETIN,3.33333333333333,0.9964
gradient_495,gradient,T2,495,D10,gradient_495.D10,Control,DMSO,5,1.0724
gradient_495,gradient,T2,495,D11,gradient_495.D11,Experimental,Hymecromone,6.66666666666667,0.8454
gradient_495,gradient,T2,495,D12,gradient_495.D12,Experimental,Gliotoxin,6.66666666666667,0.1529
gradient_495,gradient,T2,495,D13,gradient_495.D13,Experimental,Tunicamycin B,3.33333333333333,0.2052
gradient_495,gradient,T2,495,D14,gradient_495.D14,Control,DMSO,5,0.9752
gradient_495,gradient,T2,495,D15,gradient_495.D15,Control,DMSO,5,0.8572
gradient_495,gradient,T2,495,D16,gradient_495.D16,Control,DMSO,5,1.2961
gradient_495,gradient,T2,495,D17,gradient_495.D17,Control,DMSO,5,0.7869
gradient_495,gradient,T2,495,D18,gradient_495.D18,Control,DMSO,5,0.8249
gradient_495,gradient,T2,495,D19,gradient_495.D19,Experimental,NAFCILLIN SODIUM,6.66666666666667,0.2644
gradient_495,gradient,T2,495,D20,gradient_495.D20,Control,DMSO,5,0.7074
gradient_495,gradient,T2,495,D21,gradient_495.D21,Control,DMSO,5,0.7055
gradient_495,gradient,T2,495,D22,gradient_495.D22,Control,DMSO,5,0.5871
gradient_495,gradient,T2,495,D23,gradient_495.D23,Experimental,NAFCILLIN SODIUM,5,0.4295
gradient_495,gradient,T2,495,D24,gradient_495.D24,NA,NA,NA,0.3985
gradient_495,gradient,T2,495,E01,gradient_495.E01,NA,NA,NA,0.3915
gradient_495,gradient,T2,495,E02,gradient_495.E02,Control,DMSO,5,0.5743
gradient_495,gradient,T2,495,E03,gradient_495.E03,Control,DMSO,5,1.1769
gradient_495,gradient,T2,495,E04,gradient_495.E04,Control,DMSO,5,1.0712
gradient_495,gradient,T2,495,E05,gradient_495.E05,Control,DMSO,5,1.2476
gradient_495,gradient,T2,495,E06,gradient_495.E06,Control,DMSO,5,1.5261
gradient_495,gradient,T2,495,E07,gradient_495.E07,Control,DMSO,5,0.3197
gradient_495,gradient,T2,495,E08,gradient_495.E08,Control,DMSO,5,0.3717
gradient_495,gradient,T2,495,E09,gradient_495.E09,Control,DMSO,5,0.4642
gradient_495,gradient,T2,495,E10,gradient_495.E10,Experimental,WB 64,6.66666666666667,0.6032
gradient_495,gradient,T2,495,E11,gradient_495.E11,Control,DMSO,5,0.7413
gradient_495,gradient,T2,495,E12,gradient_495.E12,Control,DMSO,5,0.9302
gradient_495,gradient,T2,495,E13,gradient_495.E13,Control,DMSO,5,0.594
gradient_495,gradient,T2,495,E14,gradient_495.E14,Control,DMSO,5,0.577
gradient_495,gradient,T2,495,E15,gradient_495.E15,Control,DMSO,5,0.5017
gradient_495,gradient,T2,495,E16,gradient_495.E16,Experimental,BICUCULLINE (+),5,0.9461
gradient_495,gradient,T2,495,E17,gradient_495.E17,Experimental,PUERARIN,5,0.7441
gradient_495,gradient,T2,495,E18,gradient_495.E18,Control,DMSO,5,0.7608
gradient_495,gradient,T2,495,E19,gradient_495.E19,Control,DMSO,5,0.7441
gradient_495,gradient,T2,495,E20,gradient_495.E20,Control,DMSO,5,1.1282
gradient_495,gradient,T2,495,E21,gradient_495.E21,Control,DMSO,5,1.0007
gradient_495,gradient,T2,495,E22,gradient_495.E22,Control,DMSO,5,0.6319
gradient_495,gradient,T2,495,E23,gradient_495.E23,Control,DMSO,5,0.7942
gradient_495,gradient,T2,495,E24,gradient_495.E24,NA,NA,NA,0.4774
gradient_495,gradient,T2,495,F01,gradient_495.F01,NA,NA,NA,0.7168
gradient_495,gradient,T2,495,F02,gradient_495.F02,Control,DMSO,5,0.928
gradient_495,gradient,T2,495,F03,gradient_495.F03,Control,DMSO,5,0.6582
gradient_495,gradient,T2,495,F04,gradient_495.F04,Experimental,Disulfiram,1.66666666666667,0.1849
gradient_495,gradient,T2,495,F05,gradient_495.F05,Control,DMSO,5,1.5078
gradient_495,gradient,T2,495,F06,gradient_495.F06,Control,DMSO,5,0.8107
gradient_495,gradient,T2,495,F07,gradient_495.F07,Control,DMSO,5,0.6855
gradient_495,gradient,T2,495,F08,gradient_495.F08,Control,DMSO,5,0.793
gradient_495,gradient,T2,495,F09,gradient_495.F09,Experimental,Pifithrin-mu,1.66666666666667,0.5383
gradient_495,gradient,T2,495,F10,gradient_495.F10,Control,DMSO,5,0.9799
gradient_495,gradient,T2,495,F11,gradient_495.F11,Experimental,Hydrastinine hydrochloride,5,1.2794
gradient_495,gradient,T2,495,F12,gradient_495.F12,Control,DMSO,5,0.5976
gradient_495,gradient,T2,495,F13,gradient_495.F13,Control,DMSO,5,1.0236
gradient_495,gradient,T2,495,F14,gradient_495.F14,Control,DMSO,5,0.84
gradient_495,gradient,T2,495,F15,gradient_495.F15,Experimental,NAFCILLIN SODIUM,3.33333333333333,0.4502
gradient_495,gradient,T2,495,F16,gradient_495.F16,Control,DMSO,5,1.1746
gradient_495,gradient,T2,495,F17,gradient_495.F17,Control,DMSO,5,0.9666
gradient_495,gradient,T2,495,F18,gradient_495.F18,Control,DMSO,5,0.8261
gradient_495,gradient,T2,495,F19,gradient_495.F19,Control,DMSO,5,0.7198
gradient_495,gradient,T2,495,F20,gradient_495.F20,Control,DMSO,5,0.8647
gradient_495,gradient,T2,495,F21,gradient_495.F21,Experimental,BEPHENIUM HYDROXYNAPTHOATE,6.66666666666667,0.5658
gradient_495,gradient,T2,495,F22,gradient_495.F22,Experimental,DL-alpha-Methyl-p-tyrosine,3.33333333333333,0.7057
gradient_495,gradient,T2,495,F23,gradient_495.F23,Control,DMSO,5,0.6794
gradient_495,gradient,T2,495,F24,gradient_495.F24,NA,NA,NA,0.4018
gradient_495,gradient,T2,495,G01,gradient_495.G01,NA,NA,NA,0.6518
gradient_495,gradient,T2,495,G02,gradient_495.G02,Control,DMSO,5,0.8607
gradient_495,gradient,T2,495,G03,gradient_495.G03,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,6.66666666666667,0.3654
gradient_495,gradient,T2,495,G04,gradient_495.G04,Control,DMSO,5,1.5549
gradient_495,gradient,T2,495,G05,gradient_495.G05,Control,DMSO,5,1.2892
gradient_495,gradient,T2,495,G06,gradient_495.G06,Control,DMSO,5,1.3955
gradient_495,gradient,T2,495,G07,gradient_495.G07,Control,DMSO,5,0.5638
gradient_495,gradient,T2,495,G08,gradient_495.G08,Control,DMSO,5,0.7879
gradient_495,gradient,T2,495,G09,gradient_495.G09,Control,DMSO,5,0.8764
gradient_495,gradient,T2,495,G10,gradient_495.G10,Experimental,GENTIAN VIOLET,5,0.1955
gradient_495,gradient,T2,495,G11,gradient_495.G11,Control,DMSO,5,1.1507
gradient_495,gradient,T2,495,G12,gradient_495.G12,Control,DMSO,5,1.1129
gradient_495,gradient,T2,495,G13,gradient_495.G13,Experimental,COUMOPHOS,1.66666666666667,1.1039
gradient_495,gradient,T2,495,G14,gradient_495.G14,Control,DMSO,5,0.7337
gradient_495,gradient,T2,495,G15,gradient_495.G15,Experimental,BICUCULLINE(-) METHIODIDE,3.33333333333333,0.603
gradient_495,gradient,T2,495,G16,gradient_495.G16,Control,DMSO,5,1.2698
gradient_495,gradient,T2,495,G17,gradient_495.G17,Control,DMSO,5,1.388
gradient_495,gradient,T2,495,G18,gradient_495.G18,Experimental,BEPHENIUM HYDROXYNAPTHOATE,1.66666666666667,1.1679
gradient_495,gradient,T2,495,G19,gradient_495.G19,Control,DMSO,5,1.1751
gradient_495,gradient,T2,495,G20,gradient_495.G20,Control,DMSO,5,1.2745
gradient_495,gradient,T2,495,G21,gradient_495.G21,Control,DMSO,5,1.1402
gradient_495,gradient,T2,495,G22,gradient_495.G22,Experimental,PHENYLMERCURIC ACETATE,6.66666666666667,0.097
gradient_495,gradient,T2,495,G23,gradient_495.G23,Control,DMSO,5,0.8645
gradient_495,gradient,T2,495,G24,gradient_495.G24,NA,NA,NA,0.4229
gradient_495,gradient,T2,495,H01,gradient_495.H01,NA,NA,NA,0.4289
gradient_495,gradient,T2,495,H02,gradient_495.H02,Control,DMSO,5,0.6914
